id_bien;id_commune;numero_voie;btq;type_voie;voie;code_postal;surface_carrez;surface_reelle_bati;nombre_pieces_principales;code_type_local
394;75110;32;;RUE;DES PETITS HOTELS;75010;49.6;50;2;2
395;75110;25;;PAS;DUBAIL;75010;69.08;71;3;2
396;75110;13;;BD;DE LA VILLETTE;75010;50.78;48;3;2
397;75111;6;;RUE;DE NEMOURS;75011;18.21;23;1;2
398;75111;15;;BD;RICHARD LENOIR;75011;130.65;135;5;2
399;75111;4;;RUE;MAILLARD;75011;53.8;53;3;2
400;75111;4;;RUE;MAILLARD;75011;31.48;32;2;2
401;75111;9;;RUE;DES BOULETS;75011;26.98;23;2;2
402;75112;11;;AV;DU BEL AIR;75012;64.38;57;3;2
403;75112;16;;RUE;LACUEE;75012;48.65;50;2;2
404;75113;120;;RUE;DU MOULIN DES PRES;75013;47.03;51;2;2
405;75114;45;;RUE;BOULARD;75014;52.28;31;3;2
406;75114;41;;RUE;JONQUOY;75014;77.97;75;4;2
407;75114;12;;RUE;JONQUOY;75014;54.56;50;3;2
408;75115;10;;RUE;FIRMIN GILLOT;75015;10.8;12;1;2
409;75115;37;;RUE;FONDARY;75015;55.63;62;3;2
410;75116;36;;AV;GEORGES MANDEL;75016;360.95;357;8;2
411;75116;15;;RUE;DUFRENOY;75016;30.02;27;1;2
412;75117;11;;RUE;DE L ARC DE TRIOMPHE;75017;50.22;55;2;2
413;75117;132;;RUE;DE TOCQUEVILLE;75017;28.35;14;1;2
414;75117;32;;RUE;LEGENDRE;75017;48.88;50;3;2
415;75117;17;;RUE;DE CHEROY;75017;131.25;135;7;2
416;75117;7;;RUE;NOLLET;75017;39.34;42;3;2
417;75117;3;;RUE;BRIDAINE;75017;22.84;22;1;2
418;75117;98;;RUE;NOLLET;75017;83.25;80;4;2
419;75118;75;;RUE;DOUDEAUVILLE;75018;13.15;11;1;2
420;75120;37;;RUE;DE LA PLAINE;75020;46.01;48;2;2
421;77061;2;;SQ;BRUSSEAU;77130;39.6;52;2;2
422;77079;24;;RUE;GRANDE;77430;45.45;46;2;2
423;77118;1;;RUE;DE BOURGOGNE;77410;60.7;60;3;2
424;77284;3;;PL;PAUL EMILE VICTOR;77100;55.2;55;3;2
425;77285;120;;ALL;DE PLEIN CIEL;77350;100.8;100;5;2
426;77288;41;;BD;DE L ALMONT;77000;25.45;25;1;2
427;77307;38;;RUE;DE LA CHARBONNIERE;77144;40.35;40;1;2
428;77419;5929;B;CITE;DES GUETTES;77670;99.42;99;4;2
429;77450;17;;RUE;DE LA MARNE;77170;118.56;107;5;1
430;77487;4;;;RES LA FONTAINE SAINT MARC;77000;66.42;67;3;2
431;78146;2;;QUAI;DE L AMIRAL MOUCHEZ;78400;75.16;75;3;2
432;78165;1;;AV;MONTAIGNE;78340;56.83;54;3;2
433;78358;57;;AV;DE SAINT GERMAIN;78600;27.01;25;1;2
434;78358;57;;AV;DE SAINT GERMAIN;78600;111;112;5;2
435;78372;26;;ALL;CLAUDE MONET;78160;52.53;53;2;2
436;78382;22;;RUE;DU GEN DE GAULLE;78780;55.03;65;4;2
437;78481;2;;AV;P MARTIN LUTHER KING;78230;88.78;91;5;2
438;78586;6;;AV;JEAN JAURES;78500;17.78;20;1;2
439;78646;3;;RUE;REMONT;78000;98.99;110;5;1
440;80021;23;;RUE;SAINT GERMAIN;80000;19.97;20;1;2
441;80228;77;;RUE;DE MAYOCQ;80550;87.02;85;4;1
442;82121;30;;RUE;DE LA COMEDIE;82000;48.4;52;2;2
443;83009;183;;BD;DE PIERREPLANE;83150;25.29;26;1;2
444;83112;22;;AV;DU PORT;83270;68.46;70;3;2
445;83137;184;;AV;DU CARMEL;83200;57.68;51;3;2
446;84031;57;;RUE;DU DOC PACCARD;84200;63.17;79;3;2
447;85164;27;;BD;DE L'OCEAN;85690;52.9;52;3;2
448;87085;22;;RUE;PIERRE LEROUX;87000;44.4;44;2;2
449;87161;636;;;CITE DU DOCTEUR BARRIERE;87400;65.74;56;3;2
450;88160;10;;RUE;MARIE MARVINGT;88000;61.74;64;3;2
451;88181;15;;RUE;DES AULNES;88230;70.19;49;3;2
452;91086;4;D;RUE;CAROLINE RIER;91070;66.05;66;3;2
453;91156;2;;RUE;DES FRANCS BOURGEOIS;91630;89.43;89;5;1
454;91174;38;;BD;DE FONTAINEBLEAU;91100;71.64;69;3;2
455;91326;69;;AV;DES FAUVETTES;91260;107.15;109;5;1
456;92002;34;;AV;FRANCOIS MOLE;92160;87.01;96;4;2
457;92004;49;;AV;D ARGENTEUIL;92600;52.9;53;3;2
458;92004;81;;RUE;DU BAC;92600;63.2;60;3;2
459;92004;97;;RUE;DU CHATEAU;92600;122.8;75;5;1
460;92004;21;;AV;DE LA REDOUTE;92600;53.39;52;2;2
461;92004;10;;RUE;GEORGES GUYNEMER;92600;25.5;27;1;2
462;92009;221;;AV;D ARGENTEUIL;92270;27.73;22;2;2
463;92009;35;;RUE;RASPAIL;92270;56.21;50;3;2
464;92012;867;;CRS;AQUITAINE;92100;96.33;93;4;2
465;92012;56;;BD;DE LA REPUBLIQUE;92100;49.42;50;2;2
466;92012;2;;RUE;DE L ANCIENNE MAIRIE;92100;51.34;50;2;2
467;92012;35;;BD;D AUTEUIL;92100;149.71;148;5;2
468;92024;10;;AV;ANATOLE FRANCE;92110;44.5;44;2;2
469;92032;3;;RUE;DES ROSES;92260;23.95;20;1;2
470;92036;13;;RUE;VILLEBOIS MAREUIL;92230;76.07;75;3;1
471;92040;12;;RUE;DES ACACIAS;92130;70;55;3;1
472;92044;136;;RUE;ARISTIDE BRIAND;92300;66.05;65;3;2
473;92044;5;;RUE;BARBES;92300;85.07;84;4;2
474;92048;15;;RUE;BANES;92190;58.94;59;3;2
475;92050;17;T;RUE;SADI CARNOT;92000;30.52;45;3;2
476;92050;20;;RUE;DE ZILINA;92000;71.62;68;3;2
477;92051;7;;ALL;D ORLEANS;92200;48.65;40;3;2
478;92051;11;;RUE;DU GAL H BERTIER;92200;122.79;130;4;2
479;92060;119;;AV;EDOUARD HERRIOT;92350;68.51;67;3;2
480;92062;8;;RUE;LUCIEN VOILIN;92800;23.28;22;1;2
481;92063;115;;RUE;ESTIENNE D ORVES;92500;22.51;22;1;2
482;92072;9;;RUE;CROIX BOSSET;92310;53.68;53;2;2
483;92073;101;;RUE;DES CHENES;92150;88.9;87;4;1
484;93006;23;;AV;DE LA REPUBLIQUE;93170;64.41;60;4;2
485;93045;98;;AV;PASTEUR;93260;21.28;21;1;2
486;93045;71;;RUE;DE ROMAINVILLE;93260;49.28;48;3;2
487;93048;137;B;RUE;DE PARIS;93100;64.41;48;3;2
488;93048;13;;RUE;DES ORMES;93100;82.56;83;4;2
489;93072;4;;ALL;PAUL LANGEVIN;93240;73.6;73;4;2
490;93073;8;;ALL;JOHANNES KEPLER;93290;93.49;93;5;2
491;94002;20;;RUE;FELIX EBOUE;94140;72.52;75;4;1
492;94002;49;;RUE;MARCEL BOURDARIAS;94140;59.69;57;3;2
493;94004;9002;;RES;L ANGEVINE 2;94470;85.22;84;4;2
494;94018;197;;RUE;DE PARIS;94220;34.92;34;2;2
495;94022;25;;RUE;JULES VALLES;94600;49.45;31;1;1
496;94028;1;;RUE;MARIN LA MESLEE;94000;81.95;82;4;2
497;94037;18;;AV;JEAN JAURES;94250;68.12;68;3;2
498;94041;8;;RUE;EMILE BLIN;94200;20.5;25;1;2
499;94043;5;;RUE;GEORGES POMPIDOU;94270;26.72;28;1;2
500;94044;9001;;;RES VERDUN LECLERC;94450;41.7;39;2;2
501;94044;13;;PL;LOUIS ARAGON;94450;63.77;63;3;2
502;94052;7;;RUE;DU MARECHAL VAILLANT;94130;44.04;52;3;2
503;94052;49;;RUE;PAUL BERT;94130;28.5;28;1;2
504;94060;39;;AV;DE BRETAGNE;94510;94.35;81;5;1
505;94060;4;;RUE;RENARD;94510;77.15;77;4;2
506;94060;26;;RUE;JEAN JAURES;94510;72.75;72;4;2
507;94068;13;;AV;DES ARTS;94100;304.8;300;9;1
508;94074;7;;RUE;ELSA TRIOLET;94460;82.21;86;4;1
509;94078;25;;RUE;DE CROSNE;94190;40.04;39;2;2
510;94080;33;;RUE;DE MONTREUIL;94300;77.41;82;4;2
511;94080;16;;AV;DU GAL DE GAULLE;94300;146.82;150;5;2
512;95039;;;RUE;PARMENTIER;95430;41.75;45;3;2
513;95199;27;;RUE;ALBERT MEUNIER;95330;56.91;61;3;2
514;95219;3;;ALL;CHARLES PEGUY;95120;69.31;70;3;2
515;95306;1;;AV;FOCH;95220;80.28;94;4;2
516;95527;;;;DERRIERE LES TOURNELLES;95700;77.7;78;4;1
517;01033;39;;RUE;BUFFON;01200;108.65;91;4;2
518;01258;151;;RTE;DE BELLEVILLE;01090;86.8;90;3;2
519;01354;8;;RUE;DE GENEVE;01630;52.58;52;2;2
520;03190;22;;RUE;DE LA FRATERNITE;03000;34.9;38;1;2
521;06004;10;;RUE;SAINT ANTOINE;06600;22.47;23;2;2
522;06012;4;;AV;CAMILLE BLANC;06240;47.42;47;2;2
523;06029;4;;RUE;DE STALINGRAD;06400;66.12;67;1;2
524;06029;59;;AV;DU MARECHAL JUIN;06400;67.99;70;2;2
525;06033;12;;BD;DE LA REPUBLIQUE;06510;59.74;62;3;2
526;06083;124;;PROM;VAL DU CAREI;06500;46.66;46;2;2
527;06083;1;;AV;DE VERDUN;06500;42.84;42;2;2
528;06092;5277;;;LE VILLAGE;06440;22.71;25;1;2
529;07019;85;;RTE;DE VALS;07200;59.05;62;3;2
530;07042;9004;;CITE;DE LA SOUBEYRANNE;07700;85.93;86;5;2
531;07042;9004;;CITE;DE LA SOUBEYRANNE;07700;69.46;71;4;2
532;07304;5638;;RES;HAMEAU LES FALAISES;07150;28.52;29;2;2
533;11262;3;;RUE;JEAN JAURES;11100;27.76;48;1;2
534;11266;159;;RES;HORIZON;11210;21.51;22;2;2
535;13022;27;;AV;MARECHAL FOCH;13260;50.43;35;2;2
536;13119;9012;;MAIL;LE MAIL;13470;64.3;65;3;2
537;13201;57;;RUE;ADOLPHE THIERS;13001;53.66;54;3;2
538;13201;44;;RUE;CURIOL;13001;20.37;24;1;2
539;13202;46;;RUE;CHEVALIER PAUL;13002;35.27;35;1;2
540;13204;13;;RUE;BERANGER;13004;55.7;53;3;2
541;13204;77;;RUE;PAUTRIER;13004;33.46;27;0;2
542;13207;16;;RUE;ROBERT;13007;22.8;21;2;2
543;13208;89;;RUE;SAINT SEBASTIEN;13008;51.43;51;1;2
544;13208;30;;RUE;DES MOUSSES;13008;20.45;20;1;2
545;13208;14;;RUE;NEGRESKO;13008;17.1;18;1;2
546;13208;9001;;CITE;LE CORBUSIER;13008;103.14;96;4;2
547;13209;34;E;RUE;NICOLE ZEMMOUR;13009;68.81;68;3;2
548;13209;296;;BD;ROMAIN ROLLAND;13009;76.15;77;5;2
549;13210;25;;BD;BONIFAY;13010;48.14;50;2;2
550;13210;46;;RUE;SAINTE BAUME;13010;27.3;30;1;2
551;13213;49;;TSSE;DES BONNETS;13013;67.2;68;4;2
552;14754;6412;;VC;RES LES MARINES;14640;36.23;36;2;2
553;19031;48;;AV;EMILE ZOLA;19100;27;25;1;2
554;22278;87;;RUE;DE GOUEDIC;22000;36.08;35;2;2
555;25265;20;B;RUE;DE L ABREUVOIR;25870;32;32;1;2
556;26058;15;;PAS;DU PALOMA;26500;66.81;80;4;2
557;26281;28;;AV;DUCHESNE;26100;73.65;75;4;2
558;27299;1;;RUE;DE LA LIBERATION;27930;40.43;43;2;2
559;28085;6;;RUE;DES ECUYERS;28000;32.2;34;2;2
560;28085;4;;RUE;CHAUVEAU LAGARDE;28000;65.63;65;3;2
561;28134;106;;AV;DU GENERAL LECLERC;28100;58.87;58;3;2
562;30189;14;;RUE;DE L ASPIC;30000;42.47;43;2;2
563;31066;175;;CHE;DE LA DOUCE DAME;31660;104.56;104;5;1
564;31113;72;B;AV;SALVADOR ALLENDE;31320;78.83;80;3;2
565;31555;2;;RUE;DES LOIS;31000;68.06;85;3;2
566;33051;10;;RUE;MONTESQUIEU;33380;42;42;2;1
567;33063;16;;RUE;JULIE;33800;51.43;47;2;2
568;33081;46;;RES;LE HAMEAU PIERRE FABRE;33410;58.22;60;3;2
569;33249;20;;RUE;HIPPOLYTE GOURDON;33310;86.01;80;4;1
570;33281;100;;AV;DE LA LIBERATION;33700;59.74;60;3;2
571;33522;232;;RUE;DE SUZON;33400;21.55;22;1;2
572;33550;9001;;RES;SARCIGNAN;33140;52.66;52;3;2
573;34108;86;;AV;D INGRIL;34110;36.69;31;2;2
574;34301;19;;RUE;ARAGO;34200;44.09;44;2;2
575;34301;17;;BD;JOLIOT CURIE;34200;22.13;21;1;2
576;37261;25;;RUE;GALPIN THIOU;37000;51.26;53;2;2
577;38185;22;;CHE;JESUS;38000;18;19;0;2
578;38185;77;B;CRS;JEAN JAURES;38000;73.12;68;3;2
579;38186;5383;;;LA VILLE;38650;35.6;35;2;2
580;38229;4;;CHE;DE L HERMITAGE;38240;132.05;141;4;2
581;38249;25;;ALL;DE LA DENT DE CROLLES;38330;74.5;75;3;2
582;38249;220;;ALL;DE PRE MAYEN;38330;42.06;42;2;2
583;39470;315;;RUE;DU CLOS CAPPERONY;39220;23.57;23;2;2
584;40133;93;;AV;CHARLES DE GAULLE;40530;23.53;24;1;2
585;40281;220;;CHE;DE LAREIGNE;40280;42;42;2;2
586;40312;30;;RUE;ANDRE BOUILLAR;40220;88.35;89;4;2
587;42218;5;;RUE;OLIVIER DE SERRES;42000;74.57;74;3;2
588;42218;3;;RUE;DE TERRENOIRE;42100;47.9;48;2;2
589;44109;8;;RUE;MARCEAU;44000;69.11;67;4;2
590;44132;38;;BD;OCEANIDES;44380;24.04;24;1;2
591;44162;1;;RUE;DE L ARDECHE;44800;103.79;94;5;2
592;44162;6;;RUE;JEAN PAUL SARTRE;44800;61.06;60;3;2
593;45075;2;;RUE;DES PERVENCHES;45380;69.81;69;4;2
594;45258;4;T;RUE;DUTHUARD;45390;140;110;3;2
595;49007;11;;RUE;LOUIS GAIN;49100;77.18;76;3;2
596;49007;48;;RUE;ST NICOLAS;49100;82.6;77;4;2
597;49099;9;;AV;DE LA RICHARDIERE;49300;53.6;50;2;2
598;49347;7;;MAIL;CLAUDE DEBUSSY;49125;57;56;3;2
599;51454;43;;RUE;CHARLIER;51100;74.15;75;3;2
600;51454;8;;RUE;RUE BERTRAND DE VOGUE;51100;92.5;95;4;2
601;53062;11;;RUE;LUCRECE MERCIER;53200;67.77;65;3;2
602;53073;10;;PL;DE L EGLISE;53800;52.26;52;3;2
603;59220;3;B;RUE;DU COLOMBIER;59155;58.27;57;3;2
604;59350;108;;RUE;SAINT ANDRE;59800;133.89;134;5;2
605;59410;37;;RUE;JULES FERRY;59370;32.69;33;1;2
606;60057;16;;RUE;D ALSACE;60000;21.92;32;1;2
607;62604;150;;BD;DE LA MER;62152;71.74;70;4;2
608;66004;;;RES;LES MARMOTTES;66210;30.62;31;2;2
609;69078;34;;RTE;DE BORDEAUX;69850;64.3;64;3;2
610;69081;2;;AV;RAYMOND DE VEYSSIERES;69130;102.76;102;6;2
611;69143;15;;RUE;REY LORAS;69250;53.05;52;2;2
612;69149;27;;RUE;DU PERRON;69600;38.12;37;2;2
613;69149;26;;RUE;DIDEROT;69600;46.65;46;2;2
614;69149;13;;RUE;BAUDIN;69600;72;71;3;2
615;69382;30;;RUE;PALAIS GRILLET;69002;29.02;31;1;2
616;69385;19;;QUAI;ROMAIN ROLLAND;69005;143.12;139;3;2
617;73235;5168;;;IMM LE GRAND PIC;73130;17.94;21;1;2
618;73306;5215;A;;TIGNY;73450;42.3;39;2;2
619;74019;143;;IMP;DES VIGNES;74370;46.28;46;2;2
620;74056;166;;AV;DE COURMAYEUR;74400;33.66;37;2;2
621;75106;70;;BD;SAINT MICHEL;75006;85.61;90;4;2
622;75107;34;;RUE;CLER;75007;50.04;48;3;2
623;75109;10;;RUE;DE GRANGE BATELIERE;75009;39.86;35;2;2
624;75110;41;;BD;DE LA VILLETTE;75010;31.65;37;1;2
625;75111;59;;RUE;DE LA FONTAINE AU ROI;75011;62.72;50;3;2
626;75113;79;;RUE;BRILLAT SAVARIN;75013;30.81;32;2;2
627;75116;12;;BD;EXELMANS;75016;40.8;41;1;2
628;75120;57;;RUE;PIXERECOURT;75020;55.23;85;3;2
629;77053;8;;RUE;PARC DE L'EPINETTE;77170;71.59;71;4;2
630;77259;15;;RUE;DU PRESBYTERE;77230;60.22;60;3;2
631;78190;6;B;AV;DE WAILLY;78290;23.62;23;1;2
632;78362;20;;RUE;DE DREUX;78711;79.74;75;4;2
633;78401;39;;BD;THIERS;78250;156.5;156;6;1
634;83009;5;;RUE;DES JARDINS;83150;84.28;90;2;2
635;83019;254;;AV;DE LA MER;83230;15.86;15;1;2
636;83034;325;;RTE;DE LA BENOITE;83320;87.49;64;3;2
637;83062;59;;AV;GABRIEL PERI;83130;35.55;38;2;2
638;83069;11;;CHE;DU MARTINET;83400;121.99;118;4;2
639;83130;8;;RUE;PIERRE BROSSOLETTE;83210;56.15;61;3;2
640;83137;9001;;RES;ST MARC;83000;81.5;84;4;2
641;83137;216;;RUE;LANGERON;83000;97.04;50;2;2
642;83137;65;;BD;DES ACACIAS;83100;65.4;69;3;2
643;88225;58;;RUE;DE LA XAVEE;88220;73.78;74;4;2
644;90010;3;;RUE;DE BRASSE;90000;34.48;34;2;2
645;91201;8;;RUE;DES ANEMONES;91210;63.54;59;3;2
646;91425;1;B;RUE;PAUL FORT;91310;25.35;29;1;2
647;92004;101;;RUE;DU CHATEAU;92600;19.5;24;1;2
648;92012;91;;RUE;DU CHATEAU;92100;61.23;63;3;2
649;92024;77;;RUE;MARTRE;92110;16.98;17;1;2
650;92026;9;;AV;PUVIS DE CHAVANNES;92400;59.72;59;3;2
651;92026;9;;RUE;DE LA MUTUALITE;92400;33.58;34;2;2
652;93007;6;;AV;DE MONTCHANIN;93150;53.1;54;3;2
653;93063;45;;RUE;DES NOYERS;93230;67;67;3;2
654;94033;53;;AV;DE STALINGRAD;94120;52.05;50;3;2
655;94068;17;;BD;MAURICE BERTEAUX;94100;46.6;35;2;2
656;94068;16;B;AV;ALBERT 1ER;94210;41.64;41;3;2
657;94069;149;;RUE;DU MARECHAL LECLERC;94410;35.76;28;2;2
658;94080;6;;RUE;DE LA PAIX;94300;36.15;37;2;2
659;95277;3;;RUE;GALANDE;95500;37.23;36;2;2
660;95428;9;;RUE;DES CARRIERES;95160;115.26;98;4;2
661;01143;58;;AV;DU MONT BLANC;01220;130.8;130;6;2
662;01354;2;;RUE;DU RECULET;01630;58.71;60;2;2
663;06027;2;;RUE;DES MURIERS;06800;76.16;77;3;2
664;06029;5;;RUE;DU CANADA;06400;83.21;96;4;2
665;06030;54;;RUE;VICTOR HUGO;06110;29.07;25;1;2
666;06030;116;;BD;SADI CARNOT;06110;90.45;105;4;2
667;06044;640;;CHE;DES CAILLADES;06480;103.92;120;5;2
668;06088;29;;AV;VILLERMONT;06000;69;36;3;2
669;06088;4;;AV;CYRNOS;06100;47.5;62;3;2
670;06088;127;;PROM;DES ANGLAIS;06200;52.8;42;1;2
671;06094;65;;AV;DE   VALBERG;06470;63.15;75;3;2
672;06123;562;;CHE;DES RASCAS;06700;66.02;65;3;2
673;06155;190;;RTE;DE CANNES;06220;35.76;33;3;2
674;06161;280;;AV;DE LA BERMONE;06270;26.71;27;1;2
675;10362;27;;RUE;PIERRE BROSSOLETTE;10300;35.63;39;2;2
676;10387;4;;RUE;CHARBONNET;10000;32.34;33;2;2
677;11144;9;;;LA PINEDE;11510;37.12;36;2;2
678;11170;1;;RES;LA VOILE D'OC;11430;32.53;45;3;2
679;11202;71;;RES;HAMEAU DES PECHEURS;11370;24.61;30;2;1
680;11262;12;;RUE;DU LUXEMBOURG;11100;111.96;109;4;2
681;11262;10;;QUAI;VICTOR HUGO;11100;34.34;34;1;2
682;11379;3;;RUE;DE SERIGNAN;11130;33.08;44;2;2
683;13028;5000;;AV;ERNEST SUBILIA;13600;28.34;28;2;2
684;13201;14;;PL;AUX HUILES;13001;38.54;40;2;2
685;13202;6;;RUE;GUINTRAND;13002;20.2;21;1;2
686;13204;29;;RUE;MARECHAL FAYOLLE;13004;29.86;30;2;2
687;13205;23;;RUE;D ISLY;13005;27.65;30;1;2
688;13208;30;;RUE;DES MOUSSES;13008;50.32;50;2;2
689;13208;14;;RUE;NEGRESKO;13008;69.32;69;3;2
690;13210;116;;BD;MIREILLE LAUZE;13010;68.45;68;3;2
691;13210;147;;AV;DE LA TIMONE;13010;68.89;70;3;2
692;13212;36;;AV;DE SAINT BARNABE;13012;65.72;65;4;2
693;13215;2;;IMP;DU CHALET;13015;125.85;106;2;2
694;14715;54;;RUE;G LE CONQUERANT;14360;41.07;39;2;2
695;18279;14;;BD;DE LA LIBERTE;18100;30.84;30;1;2
696;29019;9;;RUE;DU VERCORS;29200;53.11;53;3;2
697;29232;38;;AV;DES GLENAN;29000;84.69;81;5;2
698;2A041;6572;;;ILE CAVALLO;20169;87.16;89;4;2
699;2A070;5163;;;TIUCCIA;20111;37.78;38;2;2
700;30034;5;;RUE;D AUVERGNE;30127;45.23;47;3;2
701;30133;2;;AV;LE CENTURION;30240;26.4;27;2;2
702;33009;24;;AV;REGNAULD;33120;31.12;31;1;2
703;33009;6;;AV;DU PARC;33120;52;64;3;2
704;33063;26;;RUE;BONGRAND;33000;18.52;39;1;2
705;33080;267;;RUE;TRUCHON;33140;47.34;46;2;2
706;33096;14;;RUE;ANDRE MALRAUX;33560;103.36;81;4;1
707;33167;18;;ALL;DES GRIVES;33270;66.02;66;3;1
708;33312;3;;RUE;SIMONE VEIL;33290;43.69;44;2;2
709;33522;9001;;RES;FORTUNIO;33400;62.84;63;3;2
710;34333;11;;CLOS;DE VIC;34110;29.6;35;3;1
711;35032;19;;RUE;JOSEPH PANAGET;35230;62.91;62;3;2
712;37122;4;;RUE;FRANCIS POULENC;37300;57.03;58;3;2
713;38185;52;;RUE;DE STALINGRAD;38100;88.21;87;4;2
714;38421;13;;RUE;ANTOINE POLOTTI;38400;83.63;83;4;2
715;38421;9;;RUE;ANNE FRANK;38400;47.67;47;2;2
716;40046;54;;RUE;PEYCHAN;40600;70.21;81;4;2
717;40192;4;;PL;PORTE CAMPET;40000;94;120;4;2
718;40326;154;;ALL;DU REGAIN;40560;60.65;63;3;2
719;44069;6;;RUE;DU CHATEAU GAILLARD;44350;51.17;52;3;2
720;44074;3;B;RUE;DES PATURES;44610;29.94;35;1;2
721;44201;57;;RUE;DES SANSONNETS;44240;45.95;45;2;1
722;45232;227;;RUE;DE L ARDOUX;45160;23.84;24;1;2
723;45232;123;;AV;SAINT MICHEL;45160;116.72;109;4;1
724;45234;11;;RUE;DES TROIS MARIES;45000;16.24;83;4;2
725;45285;21;;RUE;DE LA BUTTE;45140;73.01;86;3;1
726;49007;16;;RUE;GARNIER;49100;28.65;29;1;2
727;49015;2;;AV;JEAN LURCAT;49240;69.08;70;3;2
728;51108;30;;RUE;DU GENERAL COMPERE;51000;25.53;26;1;2
729;51573;13;;RUE;ARISTIDE BRIAND;51430;38.35;39;2;2
730;54329;3;;PL;SAINT REMY;54300;47.6;157;4;2
731;56083;13;;RUE;JOSEPH MARIETTE;56700;36.13;32;2;2
732;56107;25;;RUE;DE QUEHELLO;56260;39.56;39;2;2
733;56121;14;;RUE;RAYMOND QUERO;56100;61.47;62;3;2
734;59009;1;;ALL;DE LA FRANGE;59650;76.09;78;3;2
735;59271;14;;RUE;SALVADOR ALLENDE;59760;65.48;67;3;2
736;59367;48;;RUE;DU PROGRES;59390;68.77;68;4;2
737;60157;22;;RUE;DE LA REPUBLIQUE;60600;60.09;69;4;2
738;60509;136;;RUE;PELEE PROLONGEE;60700;36.96;63;3;2
739;60684;57;;AV;DE L'ORANGERIE;60870;58.5;58;3;2
740;62041;3;;RUE;DU BLOC;62000;22.98;25;1;2
741;64260;12;;RUE;DES PINS;64700;57.07;72;2;2
742;69096;24;;PL;JEAN JAURES;69520;29.94;45;2;2
743;69243;15;;RUE;DUBREUIL;69170;83.05;83;3;2
744;69278;92;;RUE;DE LA GARE;69730;100.55;102;5;2
745;69382;13;;RUE;DUGAS MONTBEL;69002;32.43;25;2;2
746;69382;9;;PAS;PANAMA;69002;27.5;29;1;2
747;69384;39;;RUE;DENFERT ROCHEREAU;69004;119.31;123;5;2
748;69384;55;;BD;DES CANUTS;69004;43.01;42;2;2
749;69385;64;;RUE;COMMANDANT CHARCOT;69005;24.8;24;1;2
750;72181;27;;BD;EMILE ZOLA;72000;16.58;17;1;2
751;73257;6018;;;BALCONS DE VAL THO CHAL 6;73440;63.8;62;4;2
752;74083;396;;RTE;DE SALLANCHES;74920;63.12;61;2;2
753;74264;2;;RUE;DE LA PRAIRIE;74950;45.83;45;2;2
754;75102;54;;RUE;DE CLERY;75002;18.96;22;2;2
755;75103;9;;RUE;DE LA CORDERIE;75003;39.18;40;1;2
756;75103;79;;RUE;DES ARCHIVES;75003;22.61;21;1;2
757;75103;3;;RUE;DU PERCHE;75003;43.71;40;1;2
758;75104;24;;RUE;SAINT MARTIN;75004;62.24;62;4;2
759;75105;34;;RUE;DU FER A MOULIN;75005;41;44;2;2
760;75106;62;;RUE;MONSIEUR LE PRINCE;75006;81.15;60;3;2
761;75106;8;;RUE;JOSEPH BARA;75006;117.1;117;5;2
762;75106;9;;RUE;DE FLEURUS;75006;78.74;81;3;2
763;75106;150;;RUE;DE RENNES;75006;52.84;55;3;2
764;75107;9;;RUE;AMELIE;75007;15.88;15;1;2
765;75109;26;;RUE;GODOT DE MAUROY;75009;63.45;51;3;2
766;75110;32;;RUE;BUISSON ST LOUIS;75010;42.01;51;3;2
767;75111;51;B;AV;DE LA REPUBLIQUE;75011;69.34;69;4;2
768;75111;38;;BD;BEAUMARCHAIS;75011;49.84;50;4;2
769;75113;10;;RUE;VERONESE;75013;29.68;25;2;2
770;75114;28;;RUE;DELAMBRE;75014;84.8;38;2;2
771;75114;9;;RUE;D ODESSA;75014;43.16;43;3;2
772;75114;57;;RUE;DU MOULIN VERT;75014;41.66;43;3;2
773;75114;76;B;RUE;DES PLANTES;75014;25.11;26;1;2
774;75115;380;;RUE;DE VAUGIRARD;75015;51.43;55;3;2
775;75115;145;;RUE;DE LOURMEL;75015;61.82;62;3;2
776;75116;7;;RUE;LOUIS DAVID;75016;59.47;56;2;2
777;75117;53;;RUE;LEGENDRE;75017;82.7;80;4;2
778;75117;36;;BD;DES BATIGNOLLES;75017;66.21;65;2;2
779;75117;26;;RUE;TRUFFAUT;75017;23.1;31;2;2
780;75118;64;;RUE;MARX DORMOY;75018;60.96;58;3;2
781;75118;86;;RUE;PHILIPPE DE GIRARD;75018;113.66;157;1;2
782;75119;50;;RUE;PETIT;75019;24.38;24;1;2
783;75119;59;;RUE;D HAUTPOUL;75019;32.05;34;2;2
784;75119;14;;RUE;DE LA VILLETTE;75019;30.9;35;2;2
785;75120;41;;RUE;PELLEPORT;75020;11.6;12;1;2
786;75120;133;;RUE;DES PYRENEES;75020;43.7;44;3;2
787;76217;36;;RUE;JACQUES BOURGEOIS;76200;44.51;44;2;2
788;77014;30;B;RUE;DU VIEUX RU;77210;130.72;129;6;1
789;77169;6;;ALL;DE LA FORET;77184;47.32;47;2;2
790;77326;41;;PROM;DU BOIS;77176;76.99;78;4;2
791;77373;6;;RUE;DU STADE;77340;32.71;34;2;2
792;77438;13;;PL;CLAUDE MONET;77400;42;42;2;2
793;77445;4;B;RUE;MARCELIN BERTHELOT;77176;43.46;43;2;2
794;77468;68;;RUE;DE PARIS;77200;47.26;47;2;2
795;77470;12;;RUE;JULES LEFEVRE;77220;70.09;70;3;2
