id_commune;population_municipale;population_comptee_a_part;population_totale
15154;1188;24;1212
15155;87;2;89
15156;685;15;700
15157;351;43;394
15158;103;2;105
15159;269;8;277
15160;1094;22;1116
15161;108;2;110
15162;2479;62;2541
15163;1098;31;1129
15164;627;18;645
15165;203;3;206
15166;314;10;324
15167;117;8;125
15168;712;25;737
15169;820;16;836
15170;231;4;235
15172;93;1;94
15173;115;5;120
15174;271;6;277
15175;1070;27;1097
15176;242;9;251
15178;142;7;149
15179;249;4;253
15180;75;3;78
15181;577;11;588
15182;133;3;136
15183;135;0;135
15184;785;19;804
15185;243;11;254
15186;229;3;232
15187;6458;542;7000
15188;1198;31;1229
15189;222;7;229
15190;104;3;107
15191;644;9;653
15192;293;4;297
15194;105;6;111
15196;1548;53;1601
15198;108;1;109
15199;75;0;75
15200;146;3;149
15201;226;3;229
15202;717;17;734
15203;174;3;177
15204;1539;42;1581
15205;105;5;110
15206;142;2;144
15207;362;12;374
15208;135;4;139
15209;124;5;129
15211;298;5;303
15212;359;15;374
15213;203;4;207
15214;178;5;183
15215;1121;37;1158
15216;402;14;416
15217;106;3;109
15218;68;2;70
15219;325;5;330
15220;145;2;147
15221;1368;34;1402
15222;217;10;227
15223;214;6;220
15224;132;13;145
15225;212;4;216
15226;204;4;208
15228;462;10;472
15229;81;2;83
15230;197;9;206
15231;596;20;616
15232;228;7;235
15233;301;5;306
15234;330;6;336
15235;573;23;596
15236;602;14;616
15237;172;6;178
15238;128;3;131
15240;173;7;180
15241;48;3;51
15242;101;3;104
15243;503;9;512
15244;473;10;483
15245;252;4;256
15246;235;2;237
15247;23;0;23
15248;564;12;576
15249;64;2;66
15250;509;18;527
15251;141;6;147
15252;413;18;431
15253;65;1;66
15254;119;2;121
15255;1249;35;1284
15256;52;5;57
15257;125;4;129
15258;1838;36;1874
15259;244;3;247
15260;108;4;112
15261;825;21;846
15262;562;11;573
15263;124;5;129
15264;269;6;275
15265;1644;28;1672
15266;551;10;561
15267;4335;106;4441
15268;1233;26;1259
15269;130;3;133
16001;503;1;504
16002;523;8;531
16003;857;10;867
16005;1579;39;1618
16007;463;11;474
16008;310;2;312
16009;380;6;386
16010;167;4;171
16011;568;21;589
16012;503;9;512
16013;319;8;327
16014;128;0;128
16015;41603;1687;43290
16016;827;23;850
16018;709;18;727
16019;1248;23;1271
16020;347;4;351
16023;590;11;601
16024;515;9;524
16025;1237;31;1268
16026;1359;27;1386
16027;126;3;129
16028;4714;177;4891
16029;226;5;231
16030;1052;22;1074
16031;410;11;421
16032;517;7;524
16034;144;2;146
16035;199;5;204
16036;291;9;300
16037;141;5;146
16038;310;8;318
16039;474;12;486
16040;305;6;311
16041;111;1;112
16042;110;7;117
16044;215;7;222
16045;366;6;372
16046;1003;12;1015
16047;295;6;301
16048;129;0;129
16049;375;8;383
16050;251;8;259
16052;246;3;249
16053;119;1;120
16054;175;1;176
16055;892;11;903
16056;891;18;909
16057;320;6;326
16058;1410;51;1461
16059;176;5;181
16060;454;12;466
16061;4233;82;4315
16062;137;1;138
16063;159;0;159
16064;1115;17;1132
16065;621;6;627
16066;464;8;472
16067;465;10;475
16068;565;6;571
16069;388;3;391
16070;1568;32;1600
16071;591;16;607
16072;511;10;521
16073;1776;31;1807
16074;333;8;341
16075;244;3;247
16076;878;9;887
16077;491;9;500
16078;5149;118;5267
16079;347;3;350
16081;215;5;220
16082;673;12;685
16083;340;6;346
16084;334;3;337
16085;3083;272;3355
16086;864;17;881
16087;142;2;144
16088;1105;38;1143
16089;3746;66;3812
16090;3537;64;3601
16091;172;2;174
16093;1587;26;1613
16095;130;4;134
16096;418;3;421
16097;2299;100;2399
16098;141;2;143
16099;221;1;222
16100;767;14;781
16101;1052;18;1070
16102;18670;434;19104
16103;123;5;128
16104;470;9;479
16105;620;5;625
16106;2712;154;2866
16107;534;6;540
16108;131;1;132
16109;763;8;771
16110;777;21;798
16111;178;3;181
16112;57;2;59
16113;7764;260;8024
16114;165;3;168
16116;390;9;399
16117;120;3;123
16118;138;0;138
16119;1355;15;1370
16120;1520;21;1541
16121;440;13;453
16122;140;4;144
16123;488;10;498
16124;569;10;579
16125;263;3;266
16127;95;3;98
16128;174;6;180
16130;186;7;193
16131;497;7;504
16132;990;9;999
16133;198;3;201
16134;1014;27;1041
16135;314;4;318
16136;572;12;584
16137;312;6;318
16138;3818;105;3923
16139;239;2;241
16140;438;15;453
16141;321;12;333
16142;200;4;204
16143;704;13;717
16144;421;6;427
16145;639;19;658
16146;2108;35;2143
16147;264;6;270
16148;1011;14;1025
16150;1594;43;1637
16151;886;21;907
16152;719;20;739
16153;1168;22;1190
16154;6119;115;6234
16155;110;1;111
16157;162;3;165
16158;308;5;313
16160;482;7;489
16161;165;3;168
16162;182;0;182
16163;1145;21;1166
16164;243;2;245
16165;367;4;371
16166;5626;153;5779
16167;4434;134;4568
16168;813;8;821
16169;563;8;571
16170;399;2;401
16171;651;13;664
16173;180;4;184
16174;511;11;522
16175;1390;34;1424
16176;305;7;312
16177;118;2;120
16178;186;5;191
16180;247;6;253
16181;523;11;534
16182;453;13;466
16183;178;4;182
16184;87;1;88
16185;157;2;159
16186;552;17;569
16187;2092;47;2139
16188;341;4;345
16189;254;6;260
16190;186;6;192
16191;181;1;182
16192;3900;107;4007
16193;991;17;1008
16194;104;1;105
16195;294;8;302
16196;723;9;732
16197;110;7;117
16198;445;5;450
16199;3223;69;3292
16200;482;4;486
16203;115;0;115
16204;1298;35;1333
16205;540;5;545
16206;1692;17;1709
16207;492;9;501
16208;398;4;402
16209;824;9;833
16210;817;10;827
16211;561;7;568
16212;391;6;397
16213;295;5;300
16215;155;5;160
16216;843;14;857
16217;1101;24;1125
16218;409;12;421
16220;716;15;731
16221;238;4;242
16222;328;7;335
16223;2009;28;2037
16224;714;18;732
16225;650;31;681
16226;717;9;726
16227;139;0;139
16229;242;4;246
16230;2564;100;2664
16231;321;2;323
16232;2151;50;2201
16233;1004;17;1021
16234;731;8;739
16236;2397;73;2470
16237;223;0;223
16238;117;0;117
16239;134;2;136
16240;99;0;99
16241;207;4;211
16242;1382;17;1399
16243;1047;21;1068
16244;2348;54;2402
16245;932;23;955
16246;266;8;274
16248;152;1;153
16249;403;3;406
16250;220;2;222
16251;253;6;259
16252;152;3;155
16253;362;3;365
16254;221;8;229
16255;141;5;146
16256;240;11;251
16258;483;9;492
16260;271;7;278
16261;467;17;484
16263;400;5;405
16264;323;6;329
16267;89;1;90
16268;209;2;211
16269;898;10;908
16270;344;5;349
16271;2369;146;2515
16272;543;9;552
16273;124;6;130
16275;175;2;177
16276;761;17;778
16277;595;11;606
16279;225;3;228
16280;1996;31;2027
16281;3977;159;4136
16282;534;11;545
16283;570;7;577
16284;120;1;121
16285;406;5;411
16286;2964;49;3013
16287;4277;69;4346
16289;294;2;296
16290;242;4;246
16291;7305;200;7505
16292;3372;150;3522
16293;492;7;499
16295;1333;24;1357
16297;329;12;341
16298;373;5;378
16300;1308;16;1324
16301;229;3;232
16302;216;2;218
16303;406;12;418
16304;963;35;998
16306;317;8;325
16307;333;14;347
16308;1053;24;1077
16310;216;2;218
16312;823;13;836
16315;107;1;108
16316;385;6;391
16317;439;5;444
16318;366;2;368
16320;896;17;913
16321;46;0;46
16323;471;11;482
16325;132;3;135
16326;135;0;135
16329;782;15;797
16330;826;28;854
16331;89;3;92
16334;126;3;129
16335;124;3;127
16336;343;3;346
16337;895;30;925
16338;319;5;324
16339;802;19;821
16340;1032;28;1060
16341;3218;39;3257
16342;299;7;306
16343;296;9;305
16345;218;2;220
16346;248;8;256
16347;508;12;520
16348;1296;32;1328
16349;513;11;524
16350;796;10;806
16352;216;8;224
16353;787;16;803
16354;121;3;124
16355;1192;16;1208
16356;31;0;31
16357;136;2;138
16358;7381;246;7627
16359;1011;27;1038
16360;403;85;488
16361;313;6;319
16362;326;12;338
16363;524;10;534
16364;64;2;66
16365;106;0;106
16366;2074;77;2151
16368;888;21;909
16369;982;20;1002
16370;1160;41;1201
16372;127;2;129
16373;196;6;202
16374;9761;312;10073
16375;386;6;392
16377;116;0;116
16378;573;15;588
16379;1486;27;1513
16380;410;3;413
16381;164;2;166
16382;721;31;752
16383;758;10;768
16384;581;7;588
16385;1165;26;1191
16387;466;63;529
16388;940;22;962
16389;87;2;89
16390;222;7;229
16392;189;6;195
16393;2168;33;2201
16394;83;2;85
16395;297;4;301
16396;124;0;124
16397;374;7;381
16398;99;5;104
16399;346;9;355
16400;620;11;631
16401;146;2;148
16402;283;5;288
16403;127;3;130
16404;109;2;111
16405;165;9;174
16406;770;15;785
16408;717;19;736
16409;982;11;993
16412;338;1;339
16413;136;2;138
16414;312;4;316
16415;1099;20;1119
16416;506;8;514
16418;1547;28;1575
16419;328;2;330
16420;242;4;246
16421;411;6;417
16422;811;8;819
16423;254;4;258
16424;525;8;533
16425;557;11;568
17002;133;4;137
17003;4143;74;4217
17004;207;5;212
17005;196;1;197
17006;252;4;256
17007;313;7;320
17008;2272;33;2305
17009;1147;9;1156
17010;4050;101;4151
17011;394;4;398
17012;155;5;160
17013;340;8;348
17015;760;9;769
17016;782;12;794
17017;670;13;683
17018;855;13;868
17019;1302;24;1326
17020;349;4;353
17021;3566;84;3650
17022;1006;23;1029
17023;373;7;380
17024;1333;25;1358
17025;704;29;733
17026;385;5;390
17027;471;7;478
17028;9247;167;9414
17029;209;1;210
17030;545;5;550
17031;195;2;197
17032;804;17;821
17033;496;5;501
17034;463;7;470
17035;112;2;114
17036;780;14;794
17037;650;9;659
17038;692;6;698
17039;211;1;212
17041;1679;16;1695
17042;443;9;452
17043;746;13;759
17044;1149;22;1171
17045;1030;18;1048
17046;387;8;395
17047;237;1;238
17048;321;4;325
17049;79;5;84
17050;517;144;661
17051;2272;30;2302
17052;693;9;702
17053;1322;27;1349
17054;204;9;213
17055;361;4;365
17056;600;14;614
17057;916;16;932
17058;3506;126;3632
17059;1375;25;1400
17060;228;5;233
17061;137;2;139
17062;216;3;219
17063;453;7;460
17064;3010;63;3073
17065;1777;53;1830
17066;235;2;237
17067;173;4;177
17068;243;3;246
17069;232;6;238
17070;934;14;948
17071;511;9;520
17072;1303;26;1329
17073;1277;44;1321
17074;1053;15;1068
17075;1386;23;1409
17076;321;3;324
17077;1235;20;1255
17078;511;7;518
17079;1610;33;1643
17080;961;12;973
17081;372;7;379
17082;527;8;535
17083;619;12;631
17084;678;8;686
17085;408;6;414
17086;3587;83;3670
17087;205;2;207
17089;1004;26;1030
17091;2001;27;2028
17092;160;4;164
17093;4270;79;4349
17094;5900;93;5993
17095;215;6;221
17096;77;2;79
17097;778;15;793
17098;598;13;611
17099;635;10;645
17100;1118;17;1135
17101;331;1;332
17102;1263;35;1298
17104;1090;108;1198
17105;316;1;317
17106;313;5;318
17107;1455;24;1479
17108;407;15;422
17109;1438;20;1458
17110;977;15;992
17111;820;12;832
17112;713;16;729
17113;717;7;724
17114;212;2;214
17115;309;7;316
17116;225;5;230
17117;140;0;140
17118;348;10;358
17119;1127;20;1147
17120;1878;39;1917
17121;1137;19;1156
17122;234;4;238
17124;426;5;431
17125;462;10;472
17126;299;6;305
17127;1776;30;1806
17128;694;12;706
17129;419;6;425
17130;473;13;486
17131;2150;43;2193
17132;650;18;668
17133;896;75;971
17134;432;9;441
17135;229;2;231
17136;1284;28;1312
17137;223;3;226
17138;282;3;285
17139;336;7;343
17140;3144;62;3206
17141;470;9;479
17142;5638;143;5781
17143;703;13;716
17145;485;8;493
17146;3547;70;3617
17147;1376;22;1398
17148;459;10;469
17149;59;2;61
17150;521;7;528
17151;876;23;899
17152;874;8;882
17153;2076;32;2108
17154;712;8;720
17155;2618;43;2661
17156;129;3;132
17157;163;2;165
17158;1066;8;1074
17159;365;7;372
17160;413;13;426
17161;2785;40;2825
17162;198;1;199
17163;514;10;524
17164;2326;54;2380
17165;392;13;405
17166;1316;14;1330
17167;771;11;782
17168;3934;75;4009
17171;767;18;785
17172;2906;30;2936
17173;234;6;240
17174;909;9;918
17175;645;7;652
17176;107;4;111
17177;118;0;118
17178;70;1;71
17179;1772;85;1857
17180;89;3;92
17181;310;6;316
17182;553;11;564
17183;938;13;951
17184;587;12;599
17185;2100;32;2132
17186;963;11;974
17187;513;17;530
17188;455;9;464
17190;2865;56;2921
17191;427;9;436
17192;835;18;853
17193;2541;54;2595
17194;3336;75;3411
17195;274;5;279
17196;545;6;551
17197;3519;223;3742
17198;301;0;301
17199;158;2;160
17200;7098;155;7253
17201;480;6;486
17202;587;13;600
17203;729;9;738
17204;306;8;314
17205;395;9;404
17206;283;3;286
17207;734;17;751
17208;1051;15;1066
17209;269;4;273
17210;505;4;509
17211;751;9;760
17212;165;2;167
17213;134;4;138
17214;536;12;548
17215;47;0;47
17216;1012;14;1026
17217;291;7;298
17218;4505;64;4569
17219;6234;103;6337
17220;415;17;432
17221;930;21;951
17222;3130;93;3223
17223;181;2;183
17224;2160;80;2240
17225;2110;32;2142
17226;973;14;987
17227;221;3;224
17228;2992;72;3064
17229;219;3;222
17230;3123;72;3195
17231;106;5;111
17232;1530;21;1551
17233;325;1;326
17234;344;5;349
17235;721;14;735
17236;1500;29;1529
17237;585;4;589
17239;442;8;450
17240;3226;51;3277
17241;1565;19;1584
17242;869;13;882
17243;1229;10;1239
17244;690;8;698
17245;911;13;924
17246;517;7;524
17247;855;12;867
17248;916;20;936
17249;175;1;176
17250;476;5;481
17252;304;7;311
17253;1349;16;1365
17254;187;4;191
17255;798;12;810
17256;324;12;336
17257;683;6;689
17258;302;5;307
17259;153;2;155
17260;466;5;471
17261;312;6;318
17262;1262;22;1284
17263;585;11;596
17264;5859;148;6007
17265;1208;20;1228
17266;719;7;726
17267;1165;15;1180
17268;191;7;198
17269;687;7;694
17270;619;14;633
17271;322;6;328
17273;1017;13;1030
17274;8684;188;8872
17275;774;26;800
17276;75;1;76
17277;1092;86;1178
17278;761;9;770
17279;626;13;639
17280;731;16;747
17281;159;3;162
17282;213;2;215
17283;4203;249;4452
17284;1776;290;2066
17285;1147;27;1174
17286;594;10;604
17287;249;0;249
17288;315;6;321
17289;445;17;462
17290;294;9;303
17291;6556;124;6680
17292;512;5;517
17293;695;11;706
17294;201;0;201
17295;794;16;810
17296;1059;19;1078
17297;2305;43;2348
17298;986;18;1004
17299;23584;682;24266
17300;77205;2128;79333
17301;70;1;71
17302;593;9;602
17303;1031;17;1048
17304;478;5;483
17305;414;9;423
17306;18419;527;18946
17307;1391;32;1423
17308;2700;61;2761
17309;1895;39;1934
17310;1119;14;1133
17311;1381;24;1405
17312;826;14;840
17313;381;9;390
17314;894;16;910
17315;1362;28;1390
17316;397;11;408
17317;559;5;564
17318;682;11;693
17319;107;1;108
17320;413;6;419
17321;361;3;364
17322;678;4;682
17323;1283;22;1305
17324;111;0;111
17325;538;3;541
17326;286;5;291
17327;311;3;314
17328;902;11;913
17329;357;2;359
17330;1340;15;1355
17331;1250;50;1300
17332;390;6;396
17333;5342;116;5458
17334;223;4;227
17335;288;3;291
17336;2741;58;2799
17337;3742;54;3796
17338;1765;33;1798
17339;1278;123;1401
17340;1536;84;1620
17341;181;2;183
17342;421;9;430
17343;146;3;149
17344;1319;15;1334
17345;309;15;324
17346;1455;26;1481
17347;6796;434;7230
17348;691;7;698
17349;2975;43;3018
17350;873;16;889
17351;2026;33;2059
17353;2214;60;2274
17354;645;12;657
17355;503;11;514
17356;306;4;310
17357;534;8;542
17358;311;6;317
17359;1206;20;1226
17360;3363;106;3469
17361;113;5;118
17362;297;7;304
17363;545;14;559
17364;437;14;451
17365;467;9;476
17366;487;4;491
17367;157;4;161
17369;2215;20;2235
17372;78;1;79
17373;2302;43;2345
17374;243;2;245
17375;1201;25;1226
17376;1897;32;1929
17377;125;6;131
17378;434;6;440
17379;207;3;210
17380;3907;85;3992
17381;228;3;231
17382;535;6;541
17383;348;4;352
17384;259;4;263
17385;6634;98;6732
17386;353;9;362
17387;1896;30;1926
17388;256;7;263
17389;579;9;588
17390;116;1;117
17391;2352;49;2401
17393;1733;27;1760
17394;906;18;924
17395;481;8;489
17396;1732;29;1761
17397;2446;106;2552
17398;168;7;175
17400;630;13;643
17401;95;7;102
17402;155;3;158
17403;747;13;760
17404;659;19;678
17405;199;2;201
17406;413;3;416
17407;4846;99;4945
17408;886;10;896
17409;3309;65;3374
17410;575;9;584
17411;1145;21;1166
17412;675;8;683
17413;1359;21;1380
17414;5091;163;5254
17415;25287;1407;26694
17416;59;2;61
17417;165;1;166
17418;605;16;621
17420;2263;62;2325
17421;7180;117;7297
17422;72;0;72
17423;74;1;75
17424;382;3;385
17425;2405;45;2450
17426;252;4;256
17427;216;5;221
17428;493;10;503
17429;3047;30;3077
17430;401;7;408
17431;708;6;714
17432;365;6;371
17433;213;7;220
17434;6786;170;6956
17435;176;1;177
17436;756;23;779
17437;98;1;99
17438;303;7;310
17439;784;14;798
17440;374;8;382
17441;1125;24;1149
17442;382;3;385
17443;1723;44;1767
17444;1675;257;1932
17445;330;8;338
17446;464;6;470
17447;1987;31;2018
17448;1170;14;1184
17449;8097;139;8236
17450;230;3;233
17451;550;10;560
17452;4322;63;4385
17453;1470;33;1503
17454;375;6;381
17455;670;11;681
17457;1191;18;1209
17458;170;0;170
17459;561;10;571
17460;833;17;850
17461;3926;81;4007
17462;766;15;781
17463;1258;22;1280
17464;151;6;157
17465;590;8;598
17466;2296;32;2328
17467;235;2;237
17468;150;3;153
17469;575;12;587
17470;232;9;241
17471;210;3;213
17472;2278;17;2295
17473;117;0;117
17474;739;15;754
17476;272;3;275
17477;110;1;111
17478;58;1;59
17479;294;4;298
17480;766;10;776
17481;164;3;167
17482;644;11;655
17483;1490;26;1516
17484;1768;15;1783
17485;1070;13;1083
17486;684;6;690
18001;380;8;388
18002;191;4;195
18003;1889;28;1917
18004;1070;19;1089
18005;1068;21;1089
18006;237;2;239
18007;70;3;73
18008;500;10;510
18009;283;11;294
18010;199;7;206
18011;2063;40;2103
18012;440;5;445
18013;304;5;309
18014;148;7;155
18015;5502;128;5630
18016;400;3;403
18017;288;3;291
18018;2740;36;2776
18019;445;7;452
18020;858;13;871
18021;273;4;277
18022;345;8;353
18023;1665;54;1719
18024;99;3;102
18025;617;12;629
18026;1010;27;1037
18027;657;67;724
18028;1183;37;1220
18029;301;4;305
18030;1018;22;1040
18031;568;5;573
18032;1396;36;1432
18033;64541;2065;66606
18034;309;9;318
18035;1043;24;1067
18036;523;7;530
18037;974;14;988
18038;567;4;571
18039;318;8;326
18040;362;3;365
18041;192;2;194
18042;353;2;355
18043;195;0;195
18044;416;4;420
18045;418;8;426
18046;169;3;172
18047;613;8;621
18048;381;5;386
18049;468;8;476
18050;3663;77;3740
18051;136;3;139
18052;1023;21;1044
18053;293;8;301
18054;246;3;249
18055;941;22;963
18056;239;5;244
18057;1751;20;1771
18058;1457;19;1476
18059;943;12;955
18060;50;2;52
18061;90;0;90
18062;268;2;270
18063;162;6;168
18064;216;7;223
18065;823;12;835
18066;906;15;921
18067;710;9;719
18068;34;2;36
18069;417;15;432
18070;202;2;204
18071;33;0;33
18072;266;4;270
18073;203;8;211
18074;200;4;204
18075;1013;26;1039
18076;442;8;450
18077;363;9;372
18078;59;1;60
18079;454;6;460
18080;152;2;154
18081;401;3;404
18082;1032;30;1062
18083;750;7;757
18084;203;4;207
18085;240;6;246
18086;549;17;566
18087;3655;76;3731
18088;212;7;219
18089;434;10;444
18090;427;10;437
18091;249;6;255
18092;999;24;1023
18093;139;3;142
18094;337;8;345
18095;180;4;184
18096;2099;25;2124
18097;1964;32;1996
18098;129;4;133
18099;223;3;226
18100;676;16;692
18101;296;10;306
18102;301;2;303
18103;1432;14;1446
18104;133;2;135
18105;458;17;475
18106;266;3;269
18107;124;8;132
18108;3177;35;3212
18109;1729;21;1750
18110;967;24;991
18111;182;1;183
18112;286;1;287
18113;181;3;184
18114;226;4;230
18115;790;8;798
18116;277;2;279
18117;503;5;508
18118;1322;35;1357
18119;203;5;208
18120;593;13;606
18121;92;2;94
18122;215;2;217
18124;312;3;315
18125;1082;23;1105
18126;1379;42;1421
18127;1358;27;1385
18128;165;0;165
18129;229;6;235
18130;299;6;305
18131;34;0;34
18132;137;1;138
18133;1585;15;1600
18134;659;16;675
18135;240;5;245
18136;296;5;301
18137;505;10;515
18138;1922;57;1979
18139;655;9;664
18140;1365;24;1389
18141;6555;128;6683
18142;686;17;703
18143;379;7;386
18144;467;10;477
18145;1612;40;1652
18146;316;13;329
18147;204;3;207
18148;2606;62;2668
18149;575;13;588
18150;694;15;709
18151;352;12;364
18152;109;2;111
18153;332;3;335
18154;175;4;179
18155;430;9;439
18156;436;9;445
18157;763;24;787
18158;847;19;866
18159;820;29;849
18160;1466;30;1496
18161;219;2;221
18162;255;1;256
18163;271;5;276
18164;132;3;135
18165;1108;30;1138
18166;574;10;584
18167;300;2;302
18168;217;2;219
18169;213;7;220
18170;668;14;682
18171;252;4;256
18172;1798;44;1842
18173;246;2;248
18174;263;3;266
18175;614;3;617
18176;405;5;410
18177;57;0;57
18178;198;3;201
18179;1005;20;1025
18180;2069;68;2137
18181;539;8;547
18182;218;5;223
18183;148;3;151
18184;348;1;349
18185;234;1;235
18186;422;8;430
18187;512;9;521
18188;249;5;254
18189;479;4;483
18190;859;18;877
18191;179;2;181
18192;237;3;240
18193;204;5;209
18194;971;19;990
18195;191;5;196
18196;82;2;84
18197;9488;282;9770
18198;371;16;387
18199;252;4;256
18200;311;15;326
18201;771;15;786
18202;13;0;13
18203;97;1;98
18204;290;8;298
18205;9607;239;9846
18206;1549;53;1602
18207;6442;101;6543
18208;411;7;418
18209;447;15;462
18210;607;10;617
18211;681;12;693
18212;637;15;652
18213;5041;116;5157
18214;594;2;596
18215;154;2;156
18216;486;13;499
18217;147;4;151
18218;657;5;662
18219;508;11;519
18220;349;4;353
18221;299;2;301
18223;2447;39;2486
18224;297;9;306
18225;277;9;286
18226;451;15;466
18227;172;3;175
18228;218;3;221
18229;611;19;630
18230;283;11;294
18231;742;18;760
18232;241;3;244
18233;1400;48;1448
18234;426;8;434
18235;1126;18;1144
18236;133;2;135
18237;478;4;482
18238;128;3;131
18240;644;7;651
18241;1349;30;1379
18242;2984;33;3017
18243;400;8;408
18244;79;0;79
18245;487;9;496
18246;1107;22;1129
18247;725;15;740
18248;468;6;474
18249;402;14;416
18250;68;2;70
18251;58;2;60
18252;295;5;300
18253;476;13;489
18254;602;16;618
18255;1012;204;1216
18256;337;7;344
18257;680;14;694
18258;695;16;711
18259;278;3;281
18260;88;2;90
18261;410;7;417
